,Rank,RankPowerlaw,Artist,Title,Year,SpotifyPlayCount,WikiWordCount,followers,popularity,Awards,awardscore
169,-0.9402436115140483,0.5356818179031692,Ricky Nelson,Travelin' Man,-1.22358791055622,15.047112050632549,0.8800915876367735,61434,56,0,0
170,-0.04240960134271224,-0.2835176316783807,Ricky Nelson,Hello Mary Lou,-1.22358791055622,15.542996715328114,0.8800915876367735,61434,56,0,0
171,-0.2496020652284052,-0.14203899703666253,Ricky Nelson,Young World,-0.8768648943857986,12.758390439198724,0.8800915876367735,61434,56,0,0
172,0.9244885634571881,-0.7730762670822593,Ricky Nelson,Teen Age Idol,-0.8768648943857986,12.925528205796203,0.8800915876367735,61434,56,0,0
173,0.37197532642867365,-0.5207811150576633,Ricky Nelson,Fools Rush In,-0.5301418782153773,13.176921635990784,0.8800915876367735,61434,56,0,0
174,0.5101036356858023,-0.5895743883878998,Ricky Nelson,For You,-0.18341886204495594,11.422322190287309,0.8800915876367735,61434,56,0,0
175,1.2352772592857275,-0.8928074843990477,Johnny Burnette,Dreamin',-1.5703109267266413,9.198976041897133,0.38503602256189956,8584,42,0,0
176,1.2698093366000096,-0.9053293577924325,Johnny Tillotson,Poetry In Motion,-1.5703109267266413,14.593297555587348,-0.4056091537665761,10331,49,0,0
177,-0.4567945291140981,0.020736161680396888,Johnny Tillotson,Without You,-1.22358791055622,11.894200334277174,-0.4056091537665761,10331,49,"Best Pop Vocal Performance, Male",1
178,-1.1129039980854591,0.8011812994278674,Johnny Tillotson,It Keeps Right On a-Hurtin',-0.8768648943857986,12.409531722567861,-0.4056091537665761,10331,49,0,0
179,1.304341413914292,-0.9177081208443216,Annette Funicello,O Dio Mio,-1.5703109267266413,8.60337088765729,0.21801328610770074,1970,30,0,0
